2287	Object left/right perspective tilt
2288	Object left/right perspective angle
2289	Perspective · Distance
2290	Object perspective distance
2291	Object perspective distance value
2292	Drag TL · TR · BR · BL independently
2293	Reset corners
2294	Ambient animation
2295	Ambient animation speed
2296	Add new object
2297	Only when needed
2298	Use when you need objects beyond the default layout.
2299	Choose {value1} placement
2300	Add {value1} object
2301	Placed
2302	Edit history
2303	 Undo · 
2304	 Redo
2305	↶ Undo
2306	↷ Redo
2307	Click an object in Preview or choose it from the placement list.
2308	Deselect
2309	Close map editor without saving
2310	Applying…
2311	Change map to edit
2312	Compare maps
2313	Temporary layouts are kept for this session when switching maps.
2314	Edit previous map
2315	Game map to edit
2316	Edit next map
2317	{value1} perspective handle
2318	Frog dive entry point
2319	Frog movement point {value1}
2320	{value1} placed object
2321	Overall scale handle
2322	Difficulty and speed
2323	Close settings
2324	Mode 7 settings
2325	Developer only
2326	Live perspective adjustment
2327	Reset perspective
2328	Horizon
2329	● Ready to record · Starts with the game
2330	Preparing recording…
2331	Creating video…
2332	Exit bottom camera mode
2333	Exit
2334	Front camera
2335	Check camera framing
2336	Exit camera mode
2337	Checking permissions · Cancel
2338	Camera mode
2339	Cancel permission request
2340	Camera OFF
2341	Camera ON
2342	Stop capture
2343	Dismiss notification
2344	Preparing skin smoothing…
2345	Skin smoothing: {value1}
2346	Enhance
2347	Wide capture
2348	Move camera
2349	Drag or use arrow keys to move
2350	⠿ Move camera
2351	Resize camera
2352	Drag a corner or use arrow keys to resize
2353	Choose camera mode
2354	Show camera over full map
2355	Split game and camera views
2356	Split
2357	Review recording
2358	This browser couldn't play the preview. Save the video to view it.
2359	Record again
2360	Save video
2361	Note Shooter final results
2362	Game over
2363	Final score
2364	Best score 
2365	Play again
2366	Exit game
2367	Share
2368	Note Shooter score image
2369	Note Shooter score · Game link
2370	Preparing result image
2371	Preparing image
2372	Sharing…
2373	Share game link
2374	Challenge a friend
2375	Game link copied.
2376	Sharing and automatic copying are unavailable. Press and hold the link below to copy it.
2377	Game link to share
2378	Detected note now
2379	Played note 
2380	3D LAB settings
2381	WebGL is unavailable, so the 3D LAB scene cannot be displayed.
2382	Unable to display Moonlit Lotus Canal.
2383	AUTO, automatic detection
2384	{value1}, locked to string {value2}
2385	Automatic detection
2386	{value1} · String {value2} locked
2387	Tap a tuning peg to lock a string
2388	Tap the same peg to return to auto
2389	Change instrument design, currently {value1}. Swipe up or press Enter
2390	Select {value1} string manually
2391	Target note {value1}{value2}
2392	, in tune
2393	{value1} headstock
2394	Headstock image coming soon
2395	String {value1} {value2}{value3}
2396	, deselect
2397	, select manually
2398	Current {value1}, target {value2}, offset {value3} cents
2399	Detecting
2400	Current note
2401	Offset
2402	Tuner diagnostics
2403	Ocean tuning gauge
2404	Current note {value1}{value2}
2405	In tune!
2406	Current status {value1}
2407	Flat
2408	 In tune
2409	Sharp
2410	Allow microphone access
2411	Turn on the microphone
2412	Checking microphone permission
2413	 Start microphone
2414	Large pitch shift from {value1} to {value2}
2415	Live pitch and tuning graph
2416	Turn microphone off
2417	Turn microphone on
2418	Close tuning settings
2419	 tuning
2420	Reference frequency
2421	Tuning preset
2422	Change presets here. The main screen shows a compact summary of the current settings.
2423	Close instrument picker
2424	Tuner instrument
2425	 strings
2426	Choose an instrument, then play a string.
2427	Open tuning settings
2428	Current tuning preset {value1}, {value2}
2429	Tuner top settings
2430	Close picker
2431	Choose instrument, currently {value1}
2432	Instrument list
2433	Choose tuning preset, currently {value1}
2434	Tuning preset list
